        1140.50        283.826
        1141.50        283.838
        1142.50        283.849
        1143.50        283.858
        1144.50        283.867
        1145.50        283.874
        1146.50        283.880
        1147.50        283.886
        1148.50        283.891
        1149.50        283.895
        1150.50        283.898
        1151.50        283.901
        1152.50        283.904
        1153.50        283.906
        1154.50        283.908
        1155.50        283.910
        1156.50        283.911
        1157.50        283.913
        1158.50        283.915
        1159.50        283.917
        1160.50        283.920
        1161.50        283.922
        1162.50        283.925
        1163.50        283.928
        1164.50        283.931
        1165.50        283.935
        1166.50        283.938
        1167.50        283.942
        1168.50        283.946
        1169.50        283.949
        1170.50        283.952
        1171.50        283.956
        1172.50        283.959
        1173.50        283.962
        1174.50        283.964
        1175.50        283.967
        1176.50        283.969
        1177.50        283.970
        1178.50        283.971
        1179.50        283.972
        1180.50        283.972
        1181.50        283.972
        1182.50        283.970
        1183.50        283.969
        1184.50        283.966
        1185.50        283.963
        1186.50        283.959
        1187.50        283.954
        1188.50        283.948
        1189.50        283.941
        1190.50        283.933
        1191.50        283.924
        1192.50        283.914
        1193.50        283.903
        1194.50        283.891
        1195.50        283.877
        1196.50        283.862
        1197.50        283.845
        1198.50        283.827
        1199.50        283.808
        1200.50        283.786
        1201.50        283.762
        1202.50        283.737
        1203.50        283.709
        1204.50        283.680
        1205.50        283.648
        1206.50        283.613
        1207.50        283.576
        1208.50        283.537
        1209.50        283.495
        1210.50        283.450
        1211.50        283.404
        1212.50        283.356
        1213.50        283.305
        1214.50        283.253
        1215.50        283.200
        1216.50        283.146
        1217.50        283.090
        1218.50        283.034
        1219.50        282.977
        1220.50        282.920
        1221.50        282.862
        1222.50        282.804
        1223.50        282.746
        1224.50        282.688
        1225.50        282.631
        1226.50        282.575
        1227.50        282.519
        1228.50        282.464
        1229.50        282.411
        1230.50        282.358
        1231.50        282.308
        1232.50        282.259
        1233.50        282.212
        1234.50        282.167
        1235.50        282.124
        1236.50        282.084
        1237.50        282.046
        1238.50        282.012
        1239.50        281.980
        1240.50        281.952
        1241.50        281.926
        1242.50        281.905
        1243.50        281.887
        1244.50        281.873
        1245.50        281.864
        1246.50        281.858
        1247.50        281.858
        1248.50        281.861
        1249.50        281.866
        1250.50        281.874
        1251.50        281.883
        1252.50        281.892
        1253.50        281.900
        1254.50        281.906
        1255.50        281.909
        1256.50        281.909
        1257.50        281.904
        1258.50        281.893
        1259.50        281.876
        1260.50        281.854
        1261.50        281.826
        1262.50        281.794
        1263.50        281.758
        1264.50        281.718
        1265.50        281.675
        1266.50        281.630
        1267.50        281.583
        1268.50        281.534
        1269.50        281.485
        1270.50        281.434
        1271.50        281.384
        1272.50        281.334
        1273.50        281.285
        1274.50        281.238
        1275.50        281.193
        1276.50        281.150
        1277.50        281.110
        1278.50        281.073
        1279.50        281.040
        1280.50        281.009
        1281.50        280.982
        1282.50        280.958
        1283.50        280.937
        1284.50        280.920
        1285.50        280.907
        1286.50        280.897
        1287.50        280.892
        1288.50        280.889
        1289.50        280.891
        1290.50        280.897
        1291.50        280.907
        1292.50        280.921
        1293.50        280.940
        1294.50        280.962
        1295.50        280.990
        1296.50        281.021
        1297.50        281.058
        1298.50        281.099
        1299.50        281.144
        1300.50        281.195
        1301.50        281.250
        1302.50        281.311
        1303.50        281.377
        1304.50        281.447
        1305.50        281.523
        1306.50        281.605
        1307.50        281.691
        1308.50        281.783
        1309.50        281.879
        1310.50        281.977
        1311.50        282.078
        1312.50        282.180
        1313.50        282.281
        1314.50        282.382
        1315.50        282.481
        1316.50        282.577
        1317.50        282.669
        1318.50        282.757
        1319.50        282.838
        1320.50        282.913
        1321.50        282.979
        1322.50        283.037
        1323.50        283.086
        1324.50        283.123
        1325.50        283.149
        1326.50        283.161
        1327.50        283.161
        1328.50        283.145
        1329.50        283.114
        1330.50        283.066
        1331.50        283.001
        1332.50        282.919
        1333.50        282.823
        1334.50        282.712
        1335.50        282.591
        1336.50        282.458
        1337.50        282.316
        1338.50        282.167
        1339.50        282.012
        1340.50        281.852
        1341.50        281.689
        1342.50        281.524
        1343.50        281.359
        1344.50        281.196
        1345.50        281.035
        1346.50        280.878
        1347.50        280.727
        1348.50        280.583
        1349.50        280.448
        1350.50        280.324
        1351.50        280.209
        1352.50        280.106
        1353.50        280.013
        1354.50        279.930
        1355.50        279.856
        1356.50        279.791
        1357.50        279.735
        1358.50        279.687
        1359.50        279.647
        1360.50        279.614
        1361.50        279.588
        1362.50        279.569
        1363.50        279.556
        1364.50        279.549
        1365.50        279.547
        1366.50        279.551
        1367.50        279.558
        1368.50        279.570
        1369.50        279.586
        1370.50        279.605
        1371.50        279.627
        1372.50        279.651
        1373.50        279.678
        1374.50        279.707
        1375.50        279.736
        1376.50        279.767
        1377.50        279.798
        1378.50        279.829
        1379.50        279.860
        1380.50        279.891
        1381.50        279.920
        1382.50        279.947
        1383.50        279.973
        1384.50        279.997
        1385.50        280.017
        1386.50        280.035
        1387.50        280.049
        1388.50        280.059
        1389.50        280.065
        1390.50        280.066
        1391.50        280.062
        1392.50        280.053
        1393.50        280.039
        1394.50        280.022
        1395.50        280.001
        1396.50        279.977
        1397.50        279.951
        1398.50        279.924
        1399.50        279.895
        1400.50        279.866
        1401.50        279.837
        1402.50        279.809
        1403.50        279.782
        1404.50        279.757
        1405.50        279.734
        1406.50        279.714
        1407.50        279.698
        1408.50        279.686
        1409.50        279.678
        1410.50        279.676
        1411.50        279.680
        1412.50        279.690
        1413.50        279.707
        1414.50        279.730
        1415.50        279.760
        1416.50        279.796
        1417.50        279.839
        1418.50        279.888
        1419.50        279.944
        1420.50        280.006
        1421.50        280.074
        1422.50        280.149
        1423.50        280.231
        1424.50        280.318
        1425.50        280.412
        1426.50        280.512
        1427.50        280.619
        1428.50        280.731
        1429.50        280.850
        1430.50        280.975
        1431.50        281.098
        1432.50        281.213
        1433.50        281.316
        1434.50        281.409
        1435.50        281.491
        1436.50        281.563
        1437.50        281.624
        1438.50        281.675
        1439.50        281.715
        1440.50        281.745
        1441.50        281.765
        1442.50        281.775
        1443.50        281.775
        1444.50        281.764
        1445.50        281.745
        1446.50        281.715
        1447.50        281.675
        1448.50        281.626
        1449.50        281.568
        1450.50        281.500
        1451.50        281.424
        1452.50        281.340
        1453.50        281.250
        1454.50        281.155
        1455.50        281.056
        1456.50        280.954
        1457.50        280.849
        1458.50        280.745
        1459.50        280.640
        1460.50        280.536
        1461.50        280.435
        1462.50        280.338
        1463.50        280.245
        1464.50        280.158
        1465.50        280.077
        1466.50        280.004
        1467.50        279.941
        1468.50        279.887
        1469.50        279.844
        1470.50        279.814
        1471.50        279.796
        1472.50        279.789
        1473.50        279.795
        1474.50        279.810
        1475.50        279.837
        1476.50        279.872
        1477.50        279.917
        1478.50        279.971
        1479.50        280.032
        1480.50        280.101
        1481.50        280.176
        1482.50        280.258
        1483.50        280.346
        1484.50        280.438
        1485.50        280.535
        1486.50        280.637
        1487.50        280.742
        1488.50        280.849
        1489.50        280.959
        1490.50        281.071
        1491.50        281.184
        1492.50        281.298
        1493.50        281.412
        1494.50        281.525
        1495.50        281.638
        1496.50        281.749
        1497.50        281.857
        1498.50        281.963
        1499.50        282.066
        1500.50        282.165
        1501.50        282.260
        1502.50        282.349
        1503.50        282.434
        1504.50        282.513
        1505.50        282.588
        1506.50        282.658
        1507.50        282.723
        1508.50        282.784
        1509.50        282.840
        1510.50        282.892
        1511.50        282.940
        1512.50        282.983
        1513.50        283.023
        1514.50        283.059
        1515.50        283.092
        1516.50        283.121
        1517.50        283.147
        1518.50        283.169
        1519.50        283.188
        1520.50        283.204
        1521.50        283.217
        1522.50        283.228
        1523.50        283.236
        1524.50        283.241
        1525.50        283.244
        1526.50        283.245
        1527.50        283.244
        1528.50        283.240
        1529.50        283.235
        1530.50        283.228
        1531.50        283.219
        1532.50        283.209
        1533.50        283.196
        1534.50        283.182
        1535.50        283.166
        1536.50        283.147
        1537.50        283.126
        1538.50        283.103
        1539.50        283.077
        1540.50        283.049
        1541.50        283.018
        1542.50        282.985
        1543.50        282.949
        1544.50        282.909
        1545.50        282.867
        1546.50        282.822
        1547.50        282.774
        1548.50        282.722
        1549.50        282.667
        1550.50        282.609
        1551.50        282.547
        1552.50        282.483
        1553.50        282.419
        1554.50        282.355
        1555.50        282.292
        1556.50        282.232
        1557.50        282.176
        1558.50        282.125
        1559.50        282.080
        1560.50        282.042
        1561.50        282.013
        1562.50        281.992
        1563.50        281.978
        1564.50        281.969
        1565.50        281.966
        1566.50        281.965
        1567.50        281.967
        1568.50        281.969
        1569.50        281.971
        1570.50        281.972
        1571.50        281.969
        1572.50        281.963
        1573.50        281.951
        1574.50        281.933
        1575.50        281.907
        1576.50        281.871
        1577.50        281.824
        1578.50        281.764
        1579.50        281.690
        1580.50        281.599
        1581.50        281.491
        1582.50        281.364
        1583.50        281.216
        1584.50        281.045
        1585.50        280.851
        1586.50        280.630
        1587.50        280.383
        1588.50        280.107
        1589.50        279.800
        1590.50        279.467
        1591.50        279.113
        1592.50        278.741
        1593.50        278.358
        1594.50        277.963
        1595.50        277.562
        1596.50        277.156
        1597.50        276.748
        1598.50        276.342
        1599.50        275.939
        1600.50        275.543
        1601.50        275.156
        1602.50        274.781
        1603.50        274.421
        1604.50        274.080
        1605.50        273.758
        1606.50        273.461
        1607.50        273.190
        1608.50        272.948
        1609.50        272.739
        1610.50        272.565
        1611.50        272.429
        1612.50        272.331
        1613.50        272.268
        1614.50        272.240
        1615.50        272.243
        1616.50        272.275
        1617.50        272.334
        1618.50        272.418
        1619.50        272.525
        1620.50        272.652
        1621.50        272.798
        1622.50        272.960
        1623.50        273.136
        1624.50        273.323
        1625.50        273.521
        1626.50        273.725
        1627.50        273.935
        1628.50        274.148
        1629.50        274.361
        1630.50        274.574
        1631.50        274.784
        1632.50        274.991
        1633.50        275.193
        1634.50        275.390
        1635.50        275.581
        1636.50        275.764
        1637.50        275.939
        1638.50        276.105
        1639.50        276.260
        1640.50        276.403
        1641.50        276.534
        1642.50        276.652
        1643.50        276.759
        1644.50        276.853
        1645.50        276.936
        1646.50        277.008
        1647.50        277.069
        1648.50        277.119
        1649.50        277.159
        1650.50        277.189
        1651.50        277.210
        1652.50        277.221
        1653.50        277.224
        1654.50        277.219
        1655.50        277.207
        1656.50        277.188
        1657.50        277.163
        1658.50        277.132
        1659.50        277.096
        1660.50        277.056
        1661.50        277.011
        1662.50        276.963
        1663.50        276.911
        1664.50        276.858
        1665.50        276.802
        1666.50        276.745
        1667.50        276.688
        1668.50        276.630
        1669.50        276.572
        1670.50        276.515
        1671.50        276.460
        1672.50        276.406
        1673.50        276.355
        1674.50        276.307
        1675.50        276.262
        1676.50        276.222
        1677.50        276.186
        1678.50        276.156
        1679.50        276.131
        1680.50        276.113
        1681.50        276.101
        1682.50        276.097
        1683.50        276.100
        1684.50        276.110
        1685.50        276.126
        1686.50        276.148
        1687.50        276.173
        1688.50        276.202
        1689.50        276.234
        1690.50        276.267
        1691.50        276.301
        1692.50        276.336
        1693.50        276.370
        1694.50        276.403
        1695.50        276.435
        1696.50        276.466
        1697.50        276.496
        1698.50        276.525
        1699.50        276.553
        1700.50        276.580
        1701.50        276.607
        1702.50        276.634
        1703.50        276.660
        1704.50        276.686
        1705.50        276.712
        1706.50        276.738
        1707.50        276.764
        1708.50        276.790
        1709.50        276.817
        1710.50        276.845
        1711.50        276.874
        1712.50        276.903
        1713.50        276.933
        1714.50        276.965
        1715.50        276.998
        1716.50        277.032
        1717.50        277.068
        1718.50        277.106
        1719.50        277.145
        1720.50        277.187
        1721.50        277.230
        1722.50        277.276
        1723.50        277.324
        1724.50        277.374
        1725.50        277.425
        1726.50        277.474
        1727.50        277.521
        1728.50        277.563
        1729.50        277.600
        1730.50        277.630
        1731.50        277.651
        1732.50        277.661
        1733.50        277.659
        1734.50        277.644
        1735.50        277.614
        1736.50        277.571
        1737.50        277.518
        1738.50        277.457
        1739.50        277.390
        1740.50        277.320
        1741.50        277.250
        1742.50        277.181
        1743.50        277.117
        1744.50        277.058
        1745.50        277.005
        1746.50        276.957
        1747.50        276.912
        1748.50        276.871
        1749.50        276.832
        1750.50        276.796
        1751.50        276.761
        1752.50        276.727
        1753.50        276.695
        1754.50        276.665
        1755.50        276.638
        1756.50        276.614
        1757.50        276.595
        1758.50        276.582
        1759.50        276.575
        1760.50        276.576
        1761.50        276.585
        1762.50        276.604
        1763.50        276.634
        1764.50        276.675
        1765.50        276.728
        1766.50        276.769
        1767.50        276.810
        1768.50        276.852
        1769.50        276.895
        1770.50        276.939
        1771.50        276.984
        1772.50        277.029
        1773.50        277.076
        1774.50        277.123
        1775.50        277.171
        1776.50        277.220
        1777.50        277.269
        1778.50        277.320
        1779.50        277.371
        1780.50        277.423
        1781.50        277.476
        1782.50        277.529
        1783.50        277.583
        1784.50        277.638
        1785.50        277.694
        1786.50        277.750
        1787.50        277.807
        1788.50        277.865
        1789.50        277.924
        1790.50        277.984
        1791.50        278.044
        1792.50        278.105
        1793.50        278.167
        1794.50        278.230
        1795.50        278.294
        1796.50        278.358
        1797.50        278.424
        1798.50        278.490
        1799.50        278.557
        1800.50        278.626
        1801.50        278.695
        1802.50        278.765
        1803.50        278.836
        1804.50        278.908
        1805.50        278.981
        1806.50        279.055
        1807.50        279.130
        1808.50        279.206
        1809.50        279.283
        1810.50        279.362
        1811.50        279.441
        1812.50        279.522
        1813.50        279.604
        1814.50        279.686
        1815.50        279.770
        1816.50        279.855
        1817.50        279.941
        1818.50        280.028
        1819.50        280.117
        1820.50        280.206
        1821.50        280.296
        1822.50        280.388
        1823.50        280.481
        1824.50        280.574
        1825.50        280.669
        1826.50        280.765
        1827.50        280.862
        1828.50        280.960
        1829.50        281.059
        1830.50        281.160
        1831.50        281.261
        1832.50        281.364
        1833.50        281.468
        1834.50        281.573
        1835.50        281.679
        1836.50        281.787
        1837.50        281.896
        1838.50        282.006
        1839.50        282.118
        1840.50        282.230
        1841.50        282.344
        1842.50        282.459
        1843.50        282.575
        1844.50        282.692
        1845.50        282.810
        1846.50        282.929
        1847.50        283.048
        1848.50        283.169
        1849.50        283.290
        1850.50        283.413
        1851.50        283.536
        1852.50        283.661
        1853.50        283.788
        1854.50        283.918
        1855.50        284.053
        1856.50        284.191
        1857.50        284.332
        1858.50        284.477
        1859.50        284.624
        1860.50        284.773
        1861.50        284.924
        1862.50        285.078
        1863.50        285.233
        1864.50        285.393
        1865.50        285.556
        1866.50        285.726
        1867.50        285.902
        1868.50        286.086
        1869.50        286.280
        1870.50        286.483
        1871.50        286.696
        1872.50        286.921
        1873.50        287.156
        1874.50        287.404
        1875.50        287.663
        1876.50        287.934
        1877.50        288.217
        1878.50        288.511
        1879.50        288.811
        1880.50        289.117
        1881.50        289.425
        1882.50        289.731
        1883.50        290.034
        1884.50        290.333
        1885.50        290.629
        1886.50        290.920
        1887.50        291.208
        1888.50        291.495
        1889.50        291.785
        1890.50        292.078
        1891.50        292.373
        1892.50        292.669
        1893.50        292.965
        1894.50        293.261
        1895.50        293.560
        1896.50        293.862
        1897.50        294.169
        1898.50        294.481
        1899.50        294.800
        1900.50        295.124
        1901.50        295.453
        1902.50        295.785
        1903.50        296.121
        1904.50        296.459
        1905.50        296.798
        1906.50        297.139
        1907.50        297.481
        1908.50        297.824
        1909.50        298.167
        1910.50        298.511
        1911.50        298.854
        1912.50        299.197
        1913.50        299.539
        1914.50        299.880
        1915.50        300.222
        1916.50        300.564
        1917.50        300.906
        1918.50        301.248
        1919.50        301.590
        1920.50        301.932
        1921.50        302.274
        1922.50        302.615
        1923.50        302.955
        1924.50        303.294
        1925.50        303.632
        1926.50        303.968
        1927.50        304.302
        1928.50        304.632
        1929.50        304.958
        1930.50        305.277
        1931.50        305.589
        1932.50        305.889
        1933.50        306.176
        1934.50        306.447
        1935.50        306.701
        1936.50        306.938
        1937.50        307.158
        1938.50        307.362
        1939.50        307.549
        1940.50        307.722
        1941.50        307.883
        1942.50        308.037
        1943.50        308.187
        1944.50        308.339
        1945.50        308.497
        1946.50        308.665
        1947.50        308.848
        1948.50        309.051
        1949.50        309.279
        1950.50        309.536
        1951.50        309.830
        1952.50        310.165
        1953.50        310.547
        1954.50        310.982
        1955.50        311.476
        1956.50        312.038
        1957.50        312.675
        1958.50        313.395
        1959.50        314.172
        1960.50        314.959
        1961.50        315.730
        1962.50        316.479
        1963.50        317.213
        1964.50        317.951
        1965.50        318.707
        1966.50        319.504
        1967.50        320.351
        1968.50        321.249
        1969.50        322.202
        1970.50        323.206
        1971.50        324.253
        1972.50        325.341
        1973.50        326.470
        1974.50        327.631
        1975.50        328.824
        1976.50        330.066
        1977.50        331.371
        1978.50        332.739
        1979.50        334.154
        1980.50        335.607
        1981.50        337.088
        1982.50        338.591
        1983.50        340.110
        1984.50        341.640
        1985.50        343.177
        1986.50        344.719
        1987.50        346.261
        1988.50        347.803
        1989.50        349.341
        1990.50        350.876
        1991.50        352.409
        1992.50        353.946
        1993.50        355.493
        1994.50        357.058
        1995.50        358.649
        1996.50        360.270
        1997.50        361.925
        1998.50        363.618
        1999.50        365.349
        2000.50        367.119
        2001.50        368.928
        2002.50        370.983
        2003.50        373.221
        2004.50        375.273
        2005.50        377.273
        2006.50        379.288
        2007.50        381.238
        2008.50        383.261
        2009.50        385.412
        2010.50        387.589
