        850.5        279.266
        851.5        279.272
        852.5        279.277
        853.5        279.281
        854.5        279.284
        855.5        279.286
        856.5        279.287
        857.5        279.287
        858.5        279.285
        859.5        279.283
        860.5        279.279
        861.5        279.274
        862.5        279.268
        863.5        279.261
        864.5        279.253
        865.5        279.245
        866.5        279.236
        867.5        279.226
        868.5        279.216
        869.5        279.204
        870.5        279.193
        871.5        279.181
        872.5        279.169
        873.5        279.156
        874.5        279.143
        875.5        279.13
        876.5        279.117
        877.5        279.103
        878.5        279.09
        879.5        279.077
        880.5        279.064
        881.5        279.051
        882.5        279.038
        883.5        279.026
        884.5        279.014
        885.5        279.002
        886.5        278.991
        887.5        278.98
        888.5        278.97
        889.5        278.961
        890.5        278.953
        891.5        278.945
        892.5        278.938
        893.5        278.932
        894.5        278.927
        895.5        278.923
        896.5        278.92
        897.5        278.919
        898.5        278.918
        899.5        278.919
        900.5        278.921
        901.5        278.924
        902.5        278.928
        903.5        278.933
        904.5        278.938
        905.5        278.945
        906.5        278.952
        907.5        278.96
        908.5        278.968
        909.5        278.977
        910.5        278.987
        911.5        278.997
        912.5        279.007
        913.5        279.017
        914.5        279.027
        915.5        279.038
        916.5        279.048
        917.5        279.059
        918.5        279.069
        919.5        279.079
        920.5        279.089
        921.5        279.099
        922.5        279.108
        923.5        279.116
        924.5        279.124
        925.5        279.132
        926.5        279.139
        927.5        279.145
        928.5        279.15
        929.5        279.154
        930.5        279.157
        931.5        279.16
        932.5        279.161
        933.5        279.161
        934.5        279.159
        935.5        279.157
        936.5        279.153
        937.5        279.147
        938.5        279.14
        939.5        279.132
        940.5        279.121
        941.5        279.109
        942.5        279.095
        943.5        279.079
        944.5        279.062
        945.5        279.042
        946.5        279.02
        947.5        278.997
        948.5        278.973
        949.5        278.947
        950.5        278.92
        951.5        278.893
        952.5        278.865
        953.5        278.837
        954.5        278.809
        955.5        278.781
        956.5        278.754
        957.5        278.727
        958.5        278.701
        959.5        278.677
        960.5        278.654
        961.5        278.632
        962.5        278.613
        963.5        278.596
        964.5        278.581
        965.5        278.568
        966.5        278.559
        967.5        278.552
        968.5        278.549
        969.5        278.549
        970.5        278.553
        971.5        278.56
        972.5        278.57
        973.5        278.584
        974.5        278.6
        975.5        278.62
        976.5        278.642
        977.5        278.666
        978.5        278.694
        979.5        278.724
        980.5        278.755
        981.5        278.79
        982.5        278.826
        983.5        278.864
        984.5        278.904
        985.5        278.946
        986.5        278.989
        987.5        279.034
        988.5        279.08
        989.5        279.128
        990.5        279.176
        991.5        279.226
        992.5        279.276
        993.5        279.327
        994.5        279.379
        995.5        279.432
        996.5        279.485
        997.5        279.538
        998.5        279.591
        999.5        279.644
        1000.5        279.697
        1001.5        279.75
        1002.5        279.803
        1003.5        279.856
        1004.5        279.907
        1005.5        279.959
        1006.5        280.009
        1007.5        280.058
        1008.5        280.107
        1009.5        280.154
        1010.5        280.199
        1011.5        280.243
        1012.5        280.285
        1013.5        280.325
        1014.5        280.363
        1015.5        280.399
        1016.5        280.431
        1017.5        280.461
        1018.5        280.488
        1019.5        280.513
        1020.5        280.533
        1021.5        280.55
        1022.5        280.564
        1023.5        280.574
        1024.5        280.58
        1025.5        280.581
        1026.5        280.579
        1027.5        280.573
        1028.5        280.565
        1029.5        280.556
        1030.5        280.549
        1031.5        280.544
        1032.5        280.543
        1033.5        280.546
        1034.5        280.557
        1035.5        280.575
        1036.5        280.603
        1037.5        280.641
        1038.5        280.691
        1039.5        280.752
        1040.5        280.822
        1041.5        280.901
        1042.5        280.988
        1043.5        281.081
        1044.5        281.18
        1045.5        281.283
        1046.5        281.391
        1047.5        281.5
        1048.5        281.612
        1049.5        281.724
        1050.5        281.836
        1051.5        281.947
        1052.5        282.055
        1053.5        282.16
        1054.5        282.26
        1055.5        282.355
        1056.5        282.444
        1057.5        282.526
        1058.5        282.599
        1059.5        282.662
        1060.5        282.717
        1061.5        282.764
        1062.5        282.802
        1063.5        282.833
        1064.5        282.857
        1065.5        282.874
        1066.5        282.885
        1067.5        282.891
        1068.5        282.891
        1069.5        282.886
        1070.5        282.877
        1071.5        282.863
        1072.5        282.847
        1073.5        282.827
        1074.5        282.805
        1075.5        282.781
